751-V20-36778 pdmH1N1 89.25
751-V23-36779 pdmH1N1 34.27
751-V24-36780 pdmH1N1 61.58
751-V31-36781 pdmH1N1 98.38
751-V34-36782 pdmH1N1 97.17
757-V10-36783 pdmH1N1 98.75
758-V10-36784 pdmH1N1 97.45
759-V10-36785 pdmH1N1 91.22
761-V10-36786 pdmH1N1 97.78
762-V10-36787 pdmH1N1 98.72
765-V10-36788 pdmH1N1 96.58
770-V22-36789 pdmH1N1 87.90
771-V10-36790 pdmH1N1 98.42
772-V10-36791 pdmH1N1 70.75
774-V10-36792 pdmH1N1 94.00
779-V10-36793 pdmH1N1 95.53
779-V12-36794 pdmH1N1 97.00
779-V20-36795 pdmH1N1 66.83
779-V21-36796 pdmH1N1 98.97
779-V22-36797 pdmH1N1 97.25
785-V10-36798 pdmH1N1 96.83
787-V10-36799 pdmH1N1 94.92
793-V10-36800 pdmH1N1 96.08
793-V20-36801 pdmH1N1 98.92
661-V10-36802 pdmH1N1 95.03
