MinFreq Project Subtype Sample NumVariants
0.016 flu-Barbezange H3N2 Barbezange-862 7
0.016 flu-Barbezange H3N2 Barbezange-915 78
0.016 flu-Barbezange H3N2 Barbezange-986 14
0.016 flu-Barbezange pdmH1N1 Barbezange-154 3
0.016 flu-Barbezange pdmH1N1 Barbezange-182 187
0.016 flu-Barbezange pdmH1N1 Barbezange-208 117
0.016 flu-Barbezange pdmH1N1 Barbezange-258 57
0.016 flu-Barbezange pdmH1N1 Barbezange-282 18
0.016 flu-Barbezange pdmH1N1 Barbezange-291 57
0.016 flu-Barbezange pdmH1N1 Barbezange-347 8
0.016 flu-Barbezange pdmH1N1 Barbezange-355 61
0.016 flu-Barbezange pdmH1N1 Barbezange-373 168
0.016 flu-Barbezange pdmH1N1 Barbezange-379 120
0.016 flu-Barbezange pdmH1N1 Barbezange-398 193
0.016 flu-Barbezange pdmH1N1 Barbezange-435 19
0.016 flu-Barbezange pdmH1N1 Barbezange-495 10
0.016 flu-Barbezange pdmH1N1 Barbezange-528 13
0.016 flu-Barbezange pdmH1N1 Barbezange-531 118
0.016 flu-Barbezange pdmH1N1 Barbezange-634 167
0.016 flu-Barbezange pdmH1N1 Barbezange-639 36
0.016 flu-Barbezange pdmH1N1 Barbezange-647 23
0.016 flu-Barbezange pdmH1N1 Barbezange-659 138
0.016 flu-Barbezange pdmH1N1 Barbezange-660 34
0.016 flu-Barbezange pdmH1N1 Barbezange-681 67
0.016 flu-Barbezange pdmH1N1 Barbezange-687 8
0.016 flu-Barbezange pdmH1N1 Barbezange-696 7
0.016 flu-Barbezange pdmH1N1 Barbezange-706 35
0.016 flu-Barbezange pdmH1N1 Barbezange-720 64
0.016 flu-Barbezange pdmH1N1 Barbezange-722 3
0.016 flu-Barbezange pdmH1N1 Barbezange-724 101
0.016 flu-Barbezange pdmH1N1 Barbezange-734 45
0.016 flu-Barbezange pdmH1N1 Barbezange-767 91
0.016 flu-Barbezange pdmH1N1 Barbezange-781 5
0.016 flu-Barbezange pdmH1N1 Barbezange-835 29
0.016 flu-Barbezange pdmH1N1 Barbezange-850 77
0.016 flu-Barbezange pdmH1N1 Barbezange-894 30
0.016 flu-Barbezange pdmH1N1 Barbezange-899 6
0.016 flu-Barbezange pdmH1N1 Barbezange-925 140
0.016 flu-Barbezange pdmH1N1 Barbezange-943 25
0.016 flu-Barbezange pdmH1N1 Barbezange-963 34
0.016 flu-Barbezange pdmH1N1 Barbezange-991 6
0.016 flu-Barbezange pdmH1N1 Barbezange-995 29
0.016 flu-Barbezange seasonalH1N1 Barbezange-122 13
0.016 flu-Barbezange seasonalH1N1 Barbezange-131 5
0.016 flu-Barbezange seasonalH1N1 Barbezange-219 68
0.016 flu-Barbezange seasonalH1N1 Barbezange-220 8
0.016 flu-Barbezange seasonalH1N1 Barbezange-290 5
0.016 flu-Barbezange seasonalH1N1 Barbezange-337 2
0.016 flu-Barbezange seasonalH1N1 Barbezange-405 4
0.016 flu-Barbezange seasonalH1N1 Barbezange-442 23
0.016 flu-Barbezange seasonalH1N1 Barbezange-453 40
0.016 flu-Barbezange seasonalH1N1 Barbezange-459 46
0.016 flu-Barbezange seasonalH1N1 Barbezange-486 8
0.016 flu-Barbezange seasonalH1N1 Barbezange-534 7
0.016 flu-Barbezange seasonalH1N1 Barbezange-562 37
0.016 flu-Barbezange seasonalH1N1 Barbezange-617 22
0.016 flu-Barbezange seasonalH1N1 Barbezange-624 28
0.016 flu-Barbezange seasonalH1N1 Barbezange-628 37
0.016 flu-Barbezange seasonalH1N1 Barbezange-671 110
0.016 flu-Barbezange seasonalH1N1 Barbezange-772 22
0.016 flu-Barbezange seasonalH1N1 Barbezange-776 4
0.016 flu-Barbezange seasonalH1N1 Barbezange-827 5
0.016 flu-Barbezange seasonalH1N1 Barbezange-866 42
0.016 flu-Barbezange seasonalH1N1 Barbezange-871 2
0.016 flu-Barbezange seasonalH1N1 Barbezange-895 48
0.016 flu-Barbezange seasonalH1N1 Barbezange-948 54
0.016 flu-Barbezange seasonalH1N1 Barbezange-960 7
0.016 flu-Debbink H3N2 002 1
0.016 flu-Debbink H3N2 003 13
0.016 flu-Debbink H3N2 004 72
0.016 flu-Debbink H3N2 005 3
0.016 flu-Debbink H3N2 006 18
0.016 flu-Debbink H3N2 007 2
0.016 flu-Debbink H3N2 008 8
0.016 flu-Debbink H3N2 010 7
0.016 flu-Debbink H3N2 012 2
0.016 flu-Debbink H3N2 013 6
0.016 flu-Debbink H3N2 014 10
0.016 flu-Debbink H3N2 015 5
0.016 flu-Debbink H3N2 016 6
0.016 flu-Debbink H3N2 017 4
0.016 flu-Debbink H3N2 018 2
0.016 flu-Debbink H3N2 019 2
0.016 flu-Debbink H3N2 020 4
0.016 flu-Debbink H3N2 022 8
0.016 flu-Debbink H3N2 023 23
0.016 flu-Debbink H3N2 024 19
0.016 flu-Debbink H3N2 025 1
0.016 flu-Debbink H3N2 026 3
0.016 flu-Debbink H3N2 027 1
0.016 flu-Debbink H3N2 028 4
0.016 flu-Debbink H3N2 029 3
0.016 flu-Debbink H3N2 030 1
0.016 flu-Debbink H3N2 031 1
0.016 flu-Debbink H3N2 033 1
0.016 flu-Debbink H3N2 034 3
0.016 flu-Debbink H3N2 036 21
0.016 flu-Debbink H3N2 037 28
0.016 flu-Debbink H3N2 038 27
0.016 flu-Debbink H3N2 039 3
0.016 flu-Debbink H3N2 040 13
0.016 flu-Debbink H3N2 041 6
0.016 flu-Debbink H3N2 042 3
0.016 flu-Debbink H3N2 043 1
0.016 flu-Debbink H3N2 044 21
0.016 flu-Debbink H3N2 046 1
0.016 flu-Debbink H3N2 047 4
0.016 flu-Debbink H3N2 049 4
0.016 flu-Debbink H3N2 050 6
0.016 flu-Debbink H3N2 051 1
0.016 flu-Debbink H3N2 052 4
0.016 flu-Debbink H3N2 054 3
0.016 flu-Debbink H3N2 055 5
0.016 flu-Debbink H3N2 057 2
0.016 flu-Debbink H3N2 058 13
0.016 flu-Debbink H3N2 059 27
0.016 flu-Debbink H3N2 064 3
0.016 flu-Debbink H3N2 066 6
0.016 flu-Debbink H3N2 067 7
0.016 flu-Debbink H3N2 068 25
0.016 flu-Debbink H3N2 070 22
0.016 flu-Debbink H3N2 071 4
0.016 flu-Debbink H3N2 072 9
0.016 flu-Debbink H3N2 073 2
0.016 flu-Debbink H3N2 074 6
0.016 flu-Debbink H3N2 075 17
0.016 flu-Debbink H3N2 076 7
0.016 flu-Debbink H3N2 077 28
0.016 flu-Debbink H3N2 078 4
0.016 flu-Debbink H3N2 079 6
0.016 flu-Debbink H3N2 080 16
0.016 flu-Debbink H3N2 081 6
0.016 flu-Debbink H3N2 082 4
0.016 flu-Debbink H3N2 083 25
0.016 flu-Debbink H3N2 084 12
0.016 flu-Debbink H3N2 085 2
0.016 flu-Debbink H3N2 088 5
0.016 flu-Debbink H3N2 089 6
0.016 flu-Debbink H3N2 090 12
0.016 flu-Debbink H3N2 091 24
0.016 flu-Debbink H3N2 092 21
0.016 flu-Debbink H3N2 093 10
0.016 flu-Debbink H3N2 094 8
0.016 flu-Debbink H3N2 095 5
0.016 flu-Debbink H3N2 096 15
0.016 flu-Debbink H3N2 098 3
0.016 flu-Debbink H3N2 100 2
0.016 flu-Debbink H3N2 101 1
0.016 flu-Debbink H3N2 103 2
0.016 flu-Debbink H3N2 104 10
0.016 flu-Debbink H3N2 105 5
0.016 flu-Debbink H3N2 106 1
0.016 flu-Debbink H3N2 400 328
0.016 flu-Debbink H3N2 401 5
0.016 flu-Debbink H3N2 402 112
0.016 flu-Debbink H3N2 403 35
0.016 flu-Debbink H3N2 404 2
0.016 flu-Debbink H3N2 406 78
0.016 flu-Debbink H3N2 407 21
0.016 flu-Debbink H3N2 409 81
0.016 flu-Debbink H3N2 411 10
0.016 flu-Debbink H3N2 412 14
0.016 flu-Debbink H3N2 414 14
0.016 flu-Debbink H3N2 415 18
0.016 flu-Debbink H3N2 426 14
0.016 flu-Debbink H3N2 427 201
0.016 flu-Debbink H3N2 501 9
0.016 flu-Debbink H3N2 503 3
0.016 flu-Debbink H3N2 504 16
0.016 flu-Debbink H3N2 506 14
0.016 flu-Debbink H3N2 507 5
0.016 flu-Debbink H3N2 508 12
0.016 flu-Debbink H3N2 509 16
0.016 flu-Debbink H3N2 511 2
0.016 flu-Debbink H3N2 512 38
0.016 flu-Debbink H3N2 515 18
0.016 flu-Debbink H3N2 517 9
0.016 flu-Debbink H3N2 520 23
0.016 flu-Debbink H3N2 524 17
0.016 flu-Debbink H3N2 525 162
0.016 flu-Debbink H3N2 528 34
0.016 flu-Debbink H3N2 529 2
0.016 flu-Debbink H3N2 Brisbane 4
0.016 flu-Debbink H3N2 Cal-H3N2 5
0.016 flu-Dinis H3N2 U130283 3
0.016 flu-Dinis H3N2 U130482 14
0.016 flu-Dinis H3N2 U130506 5
0.016 flu-Dinis H3N2 U130585 2
0.016 flu-Dinis H3N2 U130593 4
0.016 flu-Dinis H3N2 U130648 1
0.016 flu-Dinis H3N2 U130653 2
0.016 flu-Dinis H3N2 U130661 1
0.016 flu-Dinis H3N2 U130717 1
0.016 flu-Dinis H3N2 U130728 10
0.016 flu-Dinis H3N2 U130729 3
0.016 flu-Dinis H3N2 U130773 3
0.016 flu-Dinis H3N2 U130780 3
0.016 flu-Dinis H3N2 U130890 2
0.016 flu-Dinis H3N2 U131012 1
0.016 flu-Dinis H3N2 U131062 2
0.016 flu-Dinis H3N2 U131142 4
0.016 flu-Dinis H3N2 U131146 5
0.016 flu-Dinis H3N2 U131155 2
0.016 flu-Dinis H3N2 U131171 4
0.016 flu-Dinis H3N2 U131291 2
0.016 flu-Dinis H3N2 U131359 20
0.016 flu-Dinis H3N2 U131545 2
0.016 flu-Dinis H3N2 V130083 4
0.016 flu-Dinis H3N2 V130176 3
0.016 flu-Dinis H3N2 V130179 2
0.016 flu-Dinis H3N2 V130258 1
0.016 flu-Dinis H3N2 V130286 14
0.016 flu-Dinis H3N2 V130470 2
0.016 flu-Dinis H3N2 V130659 3
0.016 flu-Dinis H3N2 V130744 2
0.016 flu-Dinis H3N2 V130800 2
0.016 flu-Dinis H3N2 V131003 3
0.016 flu-Dinis H3N2 V131150 1
0.016 flu-Dinis H3N2 V131159 4
0.016 flu-Dinis H3N2 V131184 2
0.016 flu-Dinis H3N2 V131188 1
0.016 flu-Dinis H3N2 V131305 9
0.016 flu-Dinis H3N2 V131329 7
0.016 flu-Dinis pdmH1N1 U140092 3
0.016 flu-Dinis pdmH1N1 U140097 9
0.016 flu-Dinis pdmH1N1 U140103 7
0.016 flu-Dinis pdmH1N1 U140104 2
0.016 flu-Dinis pdmH1N1 U140106 1
0.016 flu-Dinis pdmH1N1 U140116 1
0.016 flu-Dinis pdmH1N1 U140118 3
0.016 flu-Dinis pdmH1N1 U140119 3
0.016 flu-Dinis pdmH1N1 U140123 1
0.016 flu-Dinis pdmH1N1 U140126 9
0.016 flu-Dinis pdmH1N1 U140136 1
0.016 flu-Dinis pdmH1N1 U140144 2
0.016 flu-Dinis pdmH1N1 U140154 4
0.016 flu-Dinis pdmH1N1 U140168 8
0.016 flu-Dinis pdmH1N1 U140173 5
0.016 flu-Dinis pdmH1N1 U140185 7
0.016 flu-Dinis pdmH1N1 U140208 4
0.016 flu-Dinis pdmH1N1 U140219 13
0.016 flu-Dinis pdmH1N1 U140225 1
0.016 flu-Dinis pdmH1N1 U140244 1
0.016 flu-Dinis pdmH1N1 U140247 5
0.016 flu-Dinis pdmH1N1 U140248 2
0.016 flu-Dinis pdmH1N1 U140261 8
0.016 flu-Dinis pdmH1N1 V140094 1
0.016 flu-Dinis pdmH1N1 V140172 3
0.016 flu-Dinis pdmH1N1 V140211 1
0.016 flu-Dinis pdmH1N1 V140222 4
0.016 flu-Dinis pdmH1N1 V140227 3
0.016 flu-Dinis pdmH1N1 V140241 1
0.016 flu-Dinis pdmH1N1 V140586 1
0.016 flu-Dinis pdmH1N1 V140687 4
0.016 flu-Dinis pdmH1N1 V140704 3
0.016 flu-McCrone H3N2 1102 2
0.016 flu-McCrone H3N2 1121 3
0.016 flu-McCrone H3N2 1122 3
0.016 flu-McCrone H3N2 1125 5
0.016 flu-McCrone H3N2 1134 1
0.016 flu-McCrone H3N2 1139 5
0.016 flu-McCrone H3N2 1149 1
0.016 flu-McCrone H3N2 1150 5
0.016 flu-McCrone H3N2 1153 1
0.016 flu-McCrone H3N2 1154 1
0.016 flu-McCrone H3N2 1162 2
0.016 flu-McCrone H3N2 1164 5
0.016 flu-McCrone H3N2 1165 4
0.016 flu-McCrone H3N2 1168 7
0.016 flu-McCrone H3N2 1171 6
0.016 flu-McCrone H3N2 1173 1
0.016 flu-McCrone H3N2 1174 3
0.016 flu-McCrone H3N2 1175 3
0.016 flu-McCrone H3N2 1179 4
0.016 flu-McCrone H3N2 1185 2
0.016 flu-McCrone H3N2 1201 3
0.016 flu-McCrone H3N2 1203 8
0.016 flu-McCrone H3N2 1204 3
0.016 flu-McCrone H3N2 1205 4
0.016 flu-McCrone H3N2 1217 16
0.016 flu-McCrone H3N2 1221 1
0.016 flu-McCrone H3N2 1225 7
0.016 flu-McCrone H3N2 1227 3
0.016 flu-McCrone H3N2 1228 9
0.016 flu-McCrone H3N2 1229 4
0.016 flu-McCrone H3N2 1230 9
0.016 flu-McCrone H3N2 1231 1
0.016 flu-McCrone H3N2 1232 4
0.016 flu-McCrone H3N2 1237 4
0.016 flu-McCrone H3N2 1238 6
0.016 flu-McCrone H3N2 1240 4
0.016 flu-McCrone H3N2 1241 3
0.016 flu-McCrone H3N2 1245 1
0.016 flu-McCrone H3N2 1303 4
0.016 flu-McCrone H3N2 1305 6
0.016 flu-McCrone H3N2 1307 5
0.016 flu-McCrone H3N2 1310 7
0.016 flu-McCrone H3N2 1313 2
0.016 flu-McCrone H3N2 1317 4
0.016 flu-McCrone H3N2 1321 2
0.016 flu-McCrone H3N2 1323 2
0.016 flu-McCrone H3N2 1340 5
0.016 flu-McCrone H3N2 HS1250 1
0.016 flu-McCrone H3N2 HS1255 3
0.016 flu-McCrone H3N2 HS1256 3
0.016 flu-McCrone H3N2 HS1284 4
0.016 flu-McCrone H3N2 HS1294 9
0.016 flu-McCrone H3N2 HS1313 1
0.016 flu-McCrone H3N2 HS1327 1
0.016 flu-McCrone H3N2 HS1328 1
0.016 flu-McCrone H3N2 HS1335 3
0.016 flu-McCrone H3N2 HS1336 5
0.016 flu-McCrone H3N2 HS1340 2
0.016 flu-McCrone H3N2 HS1341 5
0.016 flu-McCrone H3N2 HS1342 2
0.016 flu-McCrone H3N2 HS1345 5
0.016 flu-McCrone H3N2 HS1349 4
0.016 flu-McCrone H3N2 HS1351 2
0.016 flu-McCrone H3N2 HS1364 4
0.016 flu-McCrone H3N2 HS1367 1
0.016 flu-McCrone H3N2 HS1369 3
0.016 flu-McCrone H3N2 HS1375 6
0.016 flu-McCrone H3N2 HS1376 5
0.016 flu-McCrone H3N2 HS1377 2
0.016 flu-McCrone H3N2 HS1381 8
0.016 flu-McCrone H3N2 HS1385 1
0.016 flu-McCrone H3N2 HS1388 4
0.016 flu-McCrone H3N2 HS1390 8
0.016 flu-McCrone H3N2 HS1401 1
0.016 flu-McCrone H3N2 HS1408 10
0.016 flu-McCrone H3N2 HS1409 1
0.016 flu-McCrone H3N2 HS1413 3
0.016 flu-McCrone H3N2 HS1416 3
0.016 flu-McCrone H3N2 HS1417 2
0.016 flu-McCrone H3N2 HS1421 2
0.016 flu-McCrone H3N2 HS1425 5
0.016 flu-McCrone H3N2 HS1427 3
0.016 flu-McCrone H3N2 HS1445 2
0.016 flu-McCrone H3N2 HS1450 2
0.016 flu-McCrone H3N2 HS1455 5
0.016 flu-McCrone H3N2 HS1457 5
0.016 flu-McCrone H3N2 HS1460 2
0.016 flu-McCrone H3N2 HS1461 2
0.016 flu-McCrone H3N2 HS1463 1
0.016 flu-McCrone H3N2 HS1473 3
0.016 flu-McCrone H3N2 HS1474 1
0.016 flu-McCrone H3N2 HS1484 3
0.016 flu-McCrone H3N2 HS1487 1
0.016 flu-McCrone H3N2 HS1500 5
0.016 flu-McCrone H3N2 HS1505 2
0.016 flu-McCrone H3N2 HS1507 3
0.016 flu-McCrone H3N2 HS1510 8
0.016 flu-McCrone H3N2 HS1516 2
0.016 flu-McCrone H3N2 HS1517 3
0.016 flu-McCrone H3N2 HS1518 3
0.016 flu-McCrone H3N2 HS1519 3
0.016 flu-McCrone H3N2 HS1520 2
0.016 flu-McCrone H3N2 HS1525 1
0.016 flu-McCrone H3N2 HS1530 59
0.016 flu-McCrone H3N2 HS1531 3
0.016 flu-McCrone H3N2 HS1535 2
0.016 flu-McCrone H3N2 HS1536 1
0.016 flu-McCrone H3N2 HS1543 2
0.016 flu-McCrone H3N2 HS1544 2
0.016 flu-McCrone H3N2 HS1562 2
0.016 flu-McCrone H3N2 HS1563 3
0.016 flu-McCrone H3N2 HS1564 2
0.016 flu-McCrone H3N2 HS1566 2
0.016 flu-McCrone H3N2 HS1567 4
0.016 flu-McCrone H3N2 HS1573 2
0.016 flu-McCrone H3N2 HS1579 3
0.016 flu-McCrone H3N2 HS1595 7
0.016 flu-McCrone H3N2 HS1596 1
0.016 flu-McCrone H3N2 HS1604 3
0.016 flu-McCrone H3N2 HS1607 1
0.016 flu-McCrone H3N2 MH7385 1
0.016 flu-McCrone H3N2 MH7390 5
0.016 flu-McCrone H3N2 MH7391 3
0.016 flu-McCrone H3N2 MH7409 1
0.016 flu-McCrone H3N2 MH7440 6
0.016 flu-McCrone H3N2 MH7455 2
0.016 flu-McCrone H3N2 MH7492 2
0.016 flu-McCrone H3N2 MH7505 4
0.016 flu-McCrone H3N2 MH7520 5
0.016 flu-McCrone H3N2 MH7564 2
0.016 flu-McCrone H3N2 MH7565 1
0.016 flu-McCrone H3N2 MH7611 7
0.016 flu-McCrone H3N2 MH7612 2
0.016 flu-McCrone H3N2 MH7627 6
0.016 flu-McCrone H3N2 MH7687 2
0.016 flu-McCrone H3N2 MH7755 3
0.016 flu-McCrone H3N2 MH7796 5
0.016 flu-McCrone H3N2 MH7799 3
0.016 flu-McCrone H3N2 MH7800 5
0.016 flu-McCrone H3N2 MH7804 3
0.016 flu-McCrone H3N2 MH7843 2
0.016 flu-McCrone H3N2 MH7844 3
0.016 flu-McCrone H3N2 MH7845 7
0.016 flu-McCrone H3N2 MH7851 4
0.016 flu-McCrone H3N2 MH7852 6
0.016 flu-McCrone H3N2 MH7855 3
0.016 flu-McCrone H3N2 MH7860 10
0.016 flu-McCrone H3N2 MH7884 10
0.016 flu-McCrone H3N2 MH7885 1
0.016 flu-McCrone H3N2 MH7886 3
0.016 flu-McCrone H3N2 MH7890 5
0.016 flu-McCrone H3N2 MH7891 2
0.016 flu-McCrone H3N2 MH7893 3
0.016 flu-McCrone H3N2 MH7905 3
0.016 flu-McCrone H3N2 MH7953 4
0.016 flu-McCrone H3N2 MH8041 2
0.016 flu-McCrone H3N2 MH8052 3
0.016 flu-McCrone H3N2 MH8088 12
0.016 flu-McCrone H3N2 MH8089 8
0.016 flu-McCrone H3N2 MH8090 4
0.016 flu-McCrone H3N2 MH8125 12
0.016 flu-McCrone H3N2 MH8126 4
0.016 flu-McCrone H3N2 MH8129 5
0.016 flu-McCrone H3N2 MH8137 50
0.016 flu-McCrone H3N2 MH8155 2
0.016 flu-McCrone H3N2 MH8156 78
0.016 flu-McCrone H3N2 MH8159 2
0.016 flu-McCrone H3N2 MH8160 3
0.016 flu-McCrone H3N2 MH8165 3
0.016 flu-McCrone H3N2 MH8183 2
0.016 flu-McCrone H3N2 MH8186 5
0.016 flu-McCrone H3N2 MH8308 2
0.016 flu-McCrone H3N2 MH8354 3
0.016 flu-McCrone H3N2 MH8386 4
0.016 flu-McCrone H3N2 MH8390 29
0.016 flu-McCrone H3N2 MH8391 2
0.016 flu-McCrone H3N2 MH8393 1
0.016 flu-McCrone H3N2 MH8396 1
0.016 flu-McCrone H3N2 MH8424 9
0.016 flu-McCrone H3N2 MH8439 2
0.016 flu-McCrone H3N2 MH8442 2
0.016 flu-McCrone H3N2 MH8445 4
0.016 flu-McCrone H3N2 MH8447 4
0.016 flu-McCrone H3N2 MH8586 3
0.016 flu-McCrone H3N2 MH8589 4
0.016 flu-McCrone H3N2 MH8592 5
0.016 flu-McCrone H3N2 MH8688 3
0.016 flu-McCrone H3N2 MH8690 6
0.016 flu-McCrone H3N2 MH8692 9
0.016 flu-McCrone H3N2 MH8700 3
0.016 flu-McCrone H3N2 MH8766 8
0.016 flu-McCrone H3N2 MH8922 2
0.016 flu-McCrone H3N2 MH8924 4
0.016 flu-McCrone H3N2 MH8925 4
0.016 flu-McCrone H3N2 MH9045 3
0.016 flu-McCrone H3N2 PC1A 1
0.016 flu-McCrone H3N2 Vic_pool 2
0.016 flu-McCrone pdmH1N1 1112 4
0.016 flu-McCrone pdmH1N1 1137 31
0.016 flu-McCrone pdmH1N1 1142 11
0.016 flu-McCrone pdmH1N1 1143 10
0.016 flu-McCrone pdmH1N1 1144 6
0.016 flu-McCrone pdmH1N1 1311 4
0.016 flu-McCrone pdmH1N1 1346 1
0.016 flu-McCrone pdmH1N1 1347 2
0.016 flu-McCrone pdmH1N1 1348 1
0.016 flu-McCrone pdmH1N1 1350 2
0.016 flu-McCrone pdmH1N1 1351 3
0.016 flu-McCrone pdmH1N1 1353 7
0.016 flu-McCrone pdmH1N1 1357 1
0.016 flu-McCrone pdmH1N1 1362 13
0.016 flu-McCrone pdmH1N1 1363 8
0.016 flu-McCrone pdmH1N1 1364 19
0.016 flu-McCrone pdmH1N1 1370 1
0.016 flu-McCrone pdmH1N1 1371 5
0.016 flu-McCrone pdmH1N1 1374 10
0.016 flu-McCrone pdmH1N1 1376 2
0.016 flu-McCrone pdmH1N1 1401 2
0.016 flu-McCrone pdmH1N1 1402 11
0.016 flu-McCrone pdmH1N1 1403 5
0.016 flu-McCrone pdmH1N1 1405 6
0.016 flu-McCrone pdmH1N1 1406 10
0.016 flu-McCrone pdmH1N1 1408 8
0.016 flu-McCrone pdmH1N1 1410 5
0.016 flu-McCrone pdmH1N1 1411 2
0.016 flu-McCrone pdmH1N1 1413 3
0.016 flu-McCrone pdmH1N1 1414 5
0.016 flu-McCrone pdmH1N1 1415 6
0.016 flu-McCrone pdmH1N1 Cali_pool 2
0.016 flu-Xue-acute H3N2 WSPHL1-1 12
0.016 flu-Xue-acute H3N2 WSPHL1-2 11
0.016 flu-Xue-acute H3N2 WSPHL2-1 11
0.016 flu-Xue-acute H3N2 WSPHL2-2 11
0.016 flu-Xue-acute H3N2 WSPHL3-1 9
0.016 flu-Xue-acute H3N2 WSPHL3-2 14
0.016 flu-Xue-acute H3N2 WSPHL4-1 14
0.016 flu-Xue-acute H3N2 WSPHL4-2 19
0.016 flu-Xue-acute H3N2 WSPHL5-1 18
0.016 flu-Xue-acute H3N2 WSPHL5-2 13
0.016 flu-Xue-acute H3N2 WSPHL6-1 12
0.016 flu-Xue-acute H3N2 WSPHL6-2 10
0.016 flu-Xue-acute H3N2 WSPHL7-1 9
0.016 flu-Xue-acute H3N2 WSPHL7-2 13
0.016 flu-Xue-acute H3N2 WSPHL8-1 14
0.016 flu-Xue-acute H3N2 WSPHL8-2 16
0.016 flu-Xue-acute H3N2 WSPHL9-1 8
0.016 flu-Xue-acute H3N2 WSPHL9-2 15
0 flu-Dinis pdmH1N1 U140093 0
0 flu-Dinis pdmH1N1 U140100 0
0 flu-Dinis pdmH1N1 U140146 0
0 flu-Dinis pdmH1N1 U140148 0
0 flu-Dinis pdmH1N1 U140179 0
0 flu-Dinis pdmH1N1 U140189 0
0 flu-Dinis pdmH1N1 U140229 0
0 flu-Dinis pdmH1N1 U140243 0
0 flu-Dinis pdmH1N1 U140249 0
0 flu-Dinis pdmH1N1 V140022 0
0 flu-Dinis pdmH1N1 V140032 0
0 flu-Dinis pdmH1N1 V140181 0
0 flu-Dinis pdmH1N1 V140187 0
0 flu-Dinis pdmH1N1 V140258 0
0 flu-Dinis H3N2 U130016 0
0 flu-Dinis H3N2 U130164 0
0 flu-Dinis H3N2 U130203 0
0 flu-Dinis H3N2 U130237 0
0 flu-Dinis H3N2 U130485 0
0 flu-Dinis H3N2 U130518 0
0 flu-Dinis H3N2 U130749 0
0 flu-Dinis H3N2 U130975 0
0 flu-Dinis H3N2 U131002 0
0 flu-Dinis H3N2 U131069 0
0 flu-Dinis H3N2 U131071 0
0 flu-Dinis H3N2 U131166 0
0 flu-Dinis H3N2 U131221 0
0 flu-Dinis H3N2 U131392 0
0 flu-Dinis H3N2 V130075 0
0 flu-Dinis H3N2 V130122 0
0 flu-Dinis H3N2 V130302 0
0 flu-Dinis H3N2 V130536 0
0 flu-Dinis H3N2 V130636 0
0 flu-Dinis H3N2 V130651 0
0 flu-Dinis H3N2 V130701 0
0 flu-Dinis H3N2 V130747 0
0 flu-Dinis H3N2 V130755 0
0 flu-Dinis H3N2 V130764 0
0 flu-Dinis H3N2 V130828 0
0 flu-Dinis H3N2 V131145 0
0 flu-Dinis H3N2 V131172 0
0 flu-Dinis H3N2 V131208 0
0 flu-Dinis H3N2 V131358 0
0 flu-Debbink H3N2 011 0
0 flu-Debbink H3N2 510 0
0 flu-Debbink H3N2 530 0
0 flu-Debbink H3N2 056 0
0 flu-Debbink H3N2 061 0
0 flu-Debbink H3N2 086 0
0 flu-McCrone H3N2 1213 0
0 flu-McCrone H3N2 1242 0
0 flu-McCrone pdmH1N1 1349 0
0 flu-McCrone H3N2 HS1253 0
0 flu-McCrone H3N2 HS1357 0
0 flu-McCrone H3N2 HS1387 0
0 flu-McCrone H3N2 HS1391 0
0 flu-McCrone H3N2 HS1392 0
0 flu-McCrone H3N2 HS1393 0
0 flu-McCrone H3N2 HS1394 0
0 flu-McCrone H3N2 HS1402 0
0 flu-McCrone H3N2 HS1405 0
0 flu-McCrone H3N2 HS1448 0
0 flu-McCrone H3N2 HS1465 0
0 flu-McCrone H3N2 HS1509 0
0 flu-McCrone H3N2 HS1532 0
0 flu-McCrone H3N2 HS1537 0
0 flu-McCrone H3N2 HS1554 0
0 flu-McCrone H3N2 MH7842 0
0 flu-McCrone H3N2 MH8158 0
0 flu-McCrone H3N2 MH8309 0
0 flu-McCrone H3N2 MH8392 0
0 flu-McCrone H3N2 MH8714 0
0 flu-McCrone H3N2 Perth_mp 0
0 flu-Barbezange seasonalH1N1 Barbezange-144 0
0 flu-Barbezange H3N2 Barbezange-473 0
0 flu-Barbezange seasonalH1N1 Barbezange-578 0
0.017 flu-Barbezange H3N2 Barbezange-130 16
0.017 flu-Barbezange H3N2 Barbezange-155 4
0.017 flu-Barbezange H3N2 Barbezange-166 8
0.017 flu-Barbezange H3N2 Barbezange-171 5
0.017 flu-Barbezange H3N2 Barbezange-192 17
0.017 flu-Barbezange H3N2 Barbezange-202 2
0.017 flu-Barbezange H3N2 Barbezange-244 46
0.017 flu-Barbezange H3N2 Barbezange-249 8
0.017 flu-Barbezange H3N2 Barbezange-281 6
0.017 flu-Barbezange H3N2 Barbezange-284 4
0.017 flu-Barbezange H3N2 Barbezange-296 98
0.017 flu-Barbezange H3N2 Barbezange-329 12
0.017 flu-Barbezange H3N2 Barbezange-338 73
0.017 flu-Barbezange H3N2 Barbezange-342 1
0.017 flu-Barbezange H3N2 Barbezange-400 55
0.017 flu-Barbezange H3N2 Barbezange-427 8
0.017 flu-Barbezange H3N2 Barbezange-430 12
0.017 flu-Barbezange H3N2 Barbezange-438 2
0.017 flu-Barbezange H3N2 Barbezange-443 14
0.017 flu-Barbezange H3N2 Barbezange-446 6
0.017 flu-Barbezange H3N2 Barbezange-485 3
0.017 flu-Barbezange H3N2 Barbezange-629 4
